timestamp,eventType,mazeNumber,attemptNumber,collectedCoins,totalCoins,totalScore,mazeElapsedTime,totalGameElapsedTime,headPositionX,headPositionY,headPositionZ,headRotationX,headRotationY,headRotationZ,playerPositionX,playerPositionY,playerPositionZ,playerRotationY,rightThumbstickX,rightThumbstickY,rightTrigger,leftThumbstickX,leftThumbstickY,leftTrigger
5.577242,DATA,1,0,0,0,0,0.0,0.0,0.5336665,1.71652389,-0.1343334,8.478626,-9.403168,-2.04721069,0.55,-0.01000005,0.8708584,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.63267374,DATA,1,0,0,0,0,0.0,0.0,0.5341241,1.71651244,0.03381457,8.476035,-9.303467,-2.118805,0.55,-0.01000011,1.03895867,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.68814468,DATA,1,0,0,0,0,0.0,0.0,0.534441948,1.7165072,0.199956313,8.437415,-9.200104,-2.18804932,0.55,-0.01000005,1.20505917,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.74392653,DATA,1,0,0,0,0,0.0,0.0,0.5346779,1.7163837,0.3638066,8.429879,-9.099701,-2.245514,0.55,-0.01000011,1.36888325,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.799661,DATA,1,0,0,0,0,0.0,0.0,0.5347803,1.71629,0.5331672,8.445878,-8.996521,-2.300354,0.55,-0.0100001693,1.53823841,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.854982,DATA,1,0,0,0,0,0.0,0.0,0.534660459,1.716233,0.701292336,8.447318,-8.896515,-2.310669,0.55,-0.01000011,1.7064116,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.910474,DATA,1,0,0,0,0,0.0,0.0,0.5347092,1.71626234,0.8674256,8.437236,-8.833923,-2.30081177,0.55,-0.01000011,1.87258661,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.966643,DATA,1,0,0,0,0,0.0,0.0,0.534575462,1.71619225,1.03200948,8.401896,-8.808105,-2.287201,0.55,-0.01000005,2.03726125,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.02152,DATA,1,0,0,0,0,0.0,0.0,0.5345704,1.71625674,1.19602084,8.3823185,-8.829529,-2.26519775,0.55,-0.01000011,2.2013762,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.07651424,DATA,1,0,0,0,0,0.0,0.0,0.5343591,1.7163291,1.36504209,8.357821,-8.848877,-2.234253,0.55,-0.01000005,2.37040663,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.13162374,DATA,1,0,0,0,0,0.0,0.0,0.5345125,1.71636963,1.52965307,8.365953,-8.839172,-2.254364,0.55,-0.01000005,2.53500342,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.18723,DATA,1,0,0,0,0,0.0,0.0,0.534600556,1.71628237,1.69580674,8.401631,-8.795593,-2.2902832,0.55,-0.01000005,2.70109463,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.24297762,DATA,1,0,0,0,0,0.0,0.0,0.534874737,1.71628642,1.8230406,8.410146,-8.745819,-2.321869,0.55,-0.01000005,2.82835126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.299198,DATA,1,0,0,0,0,0.0,0.0,0.534846544,1.71627045,1.82300115,8.417293,-8.72876,-2.35107422,0.55,-0.01000005,2.82835126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.35425043,DATA,1,0,0,0,0,0.0,0.0,0.5350037,1.716356,1.82295132,8.411229,-8.73941,-2.36575317,0.55,-0.01000005,2.82835126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.40906429,DATA,1,0,0,0,0,0.0,0.0,0.535144,1.71630955,1.82297909,8.428514,-8.74307251,-2.38043213,0.55,-0.01000005,2.82835126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.465513,DATA,1,0,0,0,0,0.0,0.0,0.5353821,1.71624947,1.82284951,8.431614,-9.491272,-2.37692261,0.55,-0.01000005,2.82835126,0.0,-0.85280925,0.2418592,0.0,0.0,0.0,0.0
6.52074,DATA,1,0,0,0,0,0.0,0.0,0.616512,1.71628642,1.825023,8.435605,-14.1755981,-2.41223145,0.55,-0.01000005,2.82835126,-4.62255859,-0.955229342,0.295785367,0.0,0.0,0.0,0.0
6.576575,DATA,1,0,0,0,0,0.0,0.0,0.700109839,1.71637464,1.83424377,8.435537,-18.940155,-2.41442871,0.55,-0.01000005,2.82835126,-9.426086,-0.950499,0.31070894,0.0,0.0,0.0,0.0
6.63155937,DATA,1,0,0,0,0,0.0,0.0,0.7823373,1.71643567,1.85031378,8.429102,-23.6282043,-2.40267944,0.55,-0.01000005,2.82835126,-14.2011414,-0.9477828,0.3188879,0.0,0.0,0.0,0.0
6.68678045,DATA,1,0,0,0,0,0.0,0.0,0.861573756,1.71618748,1.87272382,8.425293,-28.34439,-2.40310669,0.55,-0.01000005,2.82835126,-18.89566,-0.9477828,0.3188879,0.0,0.0,0.0,0.0
6.743587,DATA,1,0,0,0,0,0.0,0.0,0.939524651,1.71621919,1.90174508,8.431999,-33.1737976,-2.41568,0.55,-0.01000005,2.82835126,-23.6395874,-0.947294533,0.320291758,0.0,0.0,0.0,0.0
6.79881525,DATA,1,0,0,0,0,0.0,0.0,1.01536,1.7162838,1.93727863,8.410065,-37.925293,-2.38684082,0.55,-0.01000005,2.82835126,-28.4261475,-0.947294533,0.320291758,0.0,0.0,0.0,0.0
6.853931,DATA,1,0,0,0,0,0.0,0.0,1.08721256,1.71635127,1.97850466,8.382876,-42.6705322,-2.36050415,0.55,-0.01000005,2.82835126,-33.149353,-0.9469283,0.32139045,0.0,0.0,0.0,0.0
6.909577,DATA,1,0,0,0,0,0.0,0.0,1.155565,1.71634769,2.02566266,8.365012,-47.416687,-2.38476563,0.55,-0.01000005,2.82835126,-37.8913574,-0.9469283,0.32139045,0.0,0.0,0.0,0.0
6.965347,DATA,1,0,0,0,0,0.0,0.0,1.21946657,1.71648049,2.07789087,8.333846,-52.0521545,-2.4052124,0.55,-0.01000005,2.82835126,-42.5804443,-0.9469283,0.32139045,0.0,0.0,0.0,0.0
7.02120972,DATA,1,0,0,0,0,0.0,0.0,1.2793721,1.71637392,2.13580585,8.284643,-56.78131,-2.43032837,0.55,-0.01000005,2.82835126,-47.3265381,-0.9459822,0.3241371,0.0,0.0,0.0,0.0
7.076578,DATA,1,0,0,0,0,0.0,0.0,1.33484614,1.7164185,2.19917345,8.255669,-61.5085449,-2.44866943,0.55,-0.01000005,2.82835126,-52.1212769,-0.9459822,0.3241371,0.0,0.0,0.0,0.0
7.131313,DATA,1,0,0,0,0,0.0,0.0,1.38424909,1.71649623,2.26619124,8.219396,-66.19855,-2.445984,0.55,-0.01000005,2.82835126,-56.8703,-0.9459822,0.3241371,0.0,0.0,0.0,0.0
7.18811941,DATA,1,0,0,0,0,0.0,0.0,1.42720532,1.71655512,2.33587527,8.218508,-70.99628,-2.462799,0.55,-0.01000005,2.82835126,-61.5340576,-0.9459822,0.3241371,0.0,0.0,0.0,0.0
7.24270535,DATA,1,0,0,0,0,0.0,0.0,1.46463764,1.71652818,2.409821,8.221288,-75.72125,-2.49459839,0.55,-0.01000005,2.82835126,-66.25708,-0.9459822,0.3241371,0.0,0.0,0.0,0.0
7.298621,DATA,1,0,0,0,0,0.0,0.0,1.49572825,1.71652579,2.486423,8.211279,-80.5244751,-2.54064941,0.55,-0.01000005,2.82835126,-70.97,-0.9459822,0.3241371,0.0,0.0,0.0,0.0
7.35438967,DATA,1,0,0,0,0,0.0,0.0,1.521069,1.71658468,2.56773257,8.21400452,-85.34552,-2.549408,0.55,-0.01000005,2.82835126,-75.82233,-0.9459822,0.3241371,0.0,0.0,0.0,0.0
7.409021,DATA,1,0,0,0,0,0.0,0.0,1.53887653,1.71651411,2.647424,8.227659,-90.07736,-2.56417847,0.55,-0.01000005,2.82835126,-80.48932,-0.9459822,0.3241371,0.0,0.0,0.0,0.0
