timestamp,eventType,mazeNumber,attemptNumber,collectedCoins,totalCoins,totalScore,mazeElapsedTime,totalGameElapsedTime,headPositionX,headPositionY,headPositionZ,headRotationX,headRotationY,headRotationZ,playerPositionX,playerPositionY,playerPositionZ,playerRotationY,rightThumbstickX,rightThumbstickY,rightTrigger,leftThumbstickX,leftThumbstickY,leftTrigger
4.07663536,DATA,1,0,0,0,0,0.0,0.0,0.564790845,1.6579839,-1.05539644,19.21739,9.558004,1.35806537,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.40996838,DATA,1,0,0,0,0,0.0,0.0,0.564308047,1.65899038,-1.05626488,18.4877815,9.41765,1.20664978,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.48885059,DATA,1,0,0,0,0,0.0,0.0,0.5644001,1.659092,-1.05635607,18.4073563,9.433694,1.20847583,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.55735874,DATA,1,0,0,0,0,0.0,0.0,0.5646287,1.65918159,-1.05657828,18.1845112,9.417008,1.19013357,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.60942364,DATA,1,0,0,0,0,0.0,0.0,0.564669132,1.6591084,-1.05658388,18.1916332,9.396667,1.179133,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.66485167,DATA,1,0,0,0,0,0.0,0.0,0.5646793,1.65898836,-1.05648637,18.2724056,9.351534,1.11629272,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.719758,DATA,1,0,0,0,0,0.0,0.0,0.5647235,1.65883136,-1.05645311,18.3575344,9.312743,1.11625838,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.775068,DATA,1,0,0,0,0,0.0,0.0,0.5645481,1.65874243,-1.056224,18.3908215,9.25514,1.09837759,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.83072758,DATA,1,0,0,0,0,0.0,0.0,0.564389765,1.65881824,-1.0561682,18.3858414,9.193064,1.096864,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.886335,DATA,1,0,0,0,0,0.0,0.0,0.564231038,1.658884,-1.05621254,18.4152,9.171339,1.09799838,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.94173,DATA,1,0,0,0,0,0.0,0.0,0.564066052,1.65895617,-1.05634058,18.4340954,9.179777,1.1860677,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.997264,DATA,1,0,0,0,0,0.0,0.0,0.563824654,1.65900266,-1.05639529,18.4459343,9.154789,1.2053051,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.052686,DATA,1,0,0,0,0,0.0,0.0,0.563605666,1.65894878,-1.05642593,18.4890823,9.148779,1.23577344,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.108281,DATA,1,0,0,0,0,0.0,0.0,0.5635515,1.65887237,-1.05644858,18.4925079,9.177301,1.239762,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.161358,DATA,1,0,0,0,0,0.0,0.0,0.563464344,1.65889227,-1.05640328,18.4730759,9.13179,1.32104278,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.22073746,DATA,1,0,0,0,0,0.0,0.0,0.5634628,1.6590085,-1.05641317,18.4981213,9.162174,1.2184025,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.27758026,DATA,1,0,0,0,0,0.0,0.0,0.563466966,1.65893817,-1.05643439,18.4902058,9.15134048,1.22881746,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.33346462,DATA,1,0,0,0,0,0.0,0.0,0.56348,1.6589458,-1.05647171,18.4862461,9.126604,1.25414622,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.38883257,DATA,1,0,0,0,0,0.0,0.0,0.5634799,1.658912,-1.056422,18.5071278,9.141861,1.2557162,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.44505835,DATA,1,0,0,0,0,0.0,0.0,0.5635275,1.65887344,-1.05651867,18.53969,9.151656,1.22821248,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.500555,DATA,1,0,0,0,0,0.0,0.0,0.612447739,1.65890193,-1.05444551,18.5431118,5.56228256,1.27596283,0.55,0.0,-0.05,-2.79013062,-0.989837348,0.141880572,0.0,0.0,0.0,0.0
5.556815,DATA,1,0,0,0,0,0.0,0.0,0.6992236,1.658927,-1.04530454,18.5514736,0.545721531,1.2841121,0.55,0.0,-0.05,-7.7598877,-0.990020454,0.140537739,0.0,0.0,0.0,0.0
5.612043,DATA,1,0,0,0,0,0.0,0.0,0.7845882,1.65880513,-1.02864218,18.5580139,-4.40939331,1.25452673,0.55,0.0,-0.05,-12.711731,-0.990173042,0.1395306,0.0,0.0,0.0,0.0
5.6680665,DATA,1,0,0,0,0,0.0,0.0,0.8695893,1.65877557,-1.00423288,18.5895252,-9.443176,1.23280621,0.55,0.0,-0.05,-17.7487183,-0.990173042,0.1395306,0.0,0.0,0.0,0.0
5.72348547,DATA,1,0,0,0,0,0.0,0.0,0.9470591,1.65862608,-0.9744803,18.6545277,-14.0584717,1.24139917,0.55,0.0,-0.05,-22.4761353,-0.734824657,0.230170608,0.0,0.0,0.0,0.0
5.779535,DATA,1,0,0,0,0,0.0,0.0,0.9734089,1.65860009,-0.962711334,18.658905,-15.0565186,1.23718476,0.55,0.0,-0.05,-24.1195984,0.0,0.0,0.0,0.0,0.0,0.0
5.834139,DATA,1,0,0,0,0,0.0,0.0,0.9733098,1.65851688,-0.9625636,18.678812,-15.03772,1.2695061,0.55,0.0,-0.05,-24.1195984,0.0,0.0,0.0,0.0,0.0,0.0
5.88963747,DATA,1,0,0,0,0,0.0,0.0,0.9732572,1.65846419,-0.9625111,18.6948261,-15.0724182,1.26675892,0.55,0.0,-0.05,-24.1195984,0.0,0.0,0.0,0.0,0.0,0.0
5.94555664,DATA,1,0,0,0,0,0.0,0.0,0.973302066,1.65838683,-0.962487459,18.7004642,-15.0897217,1.272577,0.55,0.0,-0.05,-24.1195984,0.0,0.0,0.0,0.0,0.0,0.0
6.001437,DATA,1,0,0,0,0,0.0,0.0,0.973343432,1.65827954,-0.9624617,18.7178783,-15.1153259,1.26655114,0.55,0.0,-0.05,-24.1195984,0.0,0.0,0.0,0.0,0.0,0.0
6.05664968,DATA,1,0,0,0,0,0.0,0.0,0.973381639,1.65832973,-0.9625188,18.7021732,-15.14859,1.24725914,0.55,0.0,-0.05,-24.1195984,0.0,0.0,0.0,0.0,0.0,0.0
6.112074,DATA,1,0,0,0,0,0.0,0.0,0.9833162,1.65839469,-0.957703531,18.6769333,-16.3916016,1.2189002,0.55,0.0,-0.05,-24.74878,-0.7448653,-0.0305185318,0.0,0.0,0.0,0.0
6.168041,DATA,1,0,0,0,0,0.0,0.0,1.05578625,1.65846026,-0.919434965,18.6395969,-21.2931519,1.208369,0.55,0.0,-0.05,-29.4155884,-0.999237061,-0.03894162,0.0,0.0,0.0,0.0
6.22340155,DATA,1,0,0,0,0,0.0,0.0,1.12808359,1.65841663,-0.8730382,18.6189976,-26.2834167,1.21306074,0.55,0.0,-0.05,-34.3200073,-0.999237061,-0.03894162,0.0,0.0,0.0,0.0
6.279581,DATA,1,0,0,0,0,0.0,0.0,1.19801259,1.65843439,-0.819152057,18.613554,-31.3565063,1.15993071,0.55,0.0,-0.05,-39.3453674,-0.999542236,-0.029114604,0.0,0.0,0.0,0.0
6.334772,DATA,1,0,0,0,0,0.0,0.0,1.262714,1.65837383,-0.759412944,18.6389465,-36.33905,1.17938709,0.55,0.0,-0.05,-44.3659973,-0.9996948,-0.0239570141,0.0,0.0,0.0,0.0
6.389549,DATA,1,0,0,0,0,0.0,0.0,1.32156515,1.6582638,-0.6949222,18.660387,-41.3069153,1.15326023,0.55,0.0,-0.05,-49.3375854,-0.999938965,-0.00628685951,0.0,0.0,0.0,0.0
6.44564247,DATA,1,0,0,0,0,0.0,0.0,1.37502182,1.65831685,-0.6248885,18.6772575,-46.3422546,1.12775576,0.55,0.0,-0.05,-54.3563843,-0.9999695,0.00567644835,0.0,0.0,0.0,0.0
6.501083,DATA,1,0,0,0,0,0.0,0.0,1.42151463,1.65838993,-0.55180335,18.6497841,-51.3215332,1.10353827,0.55,0.0,-0.05,-59.2861023,-0.9999695,0.006958246,0.0,0.0,0.0,0.0
6.55779934,DATA,1,0,0,0,0,0.0,0.0,1.46336317,1.6584723,-0.4711785,18.6287689,-56.4612122,1.11415136,0.55,0.0,-0.05,-64.4657,-0.9999695,0.006958246,0.0,0.0,0.0,0.0
6.61442757,DATA,1,0,0,0,0,0.0,0.0,1.49601364,1.65848541,-0.3918084,18.6158524,-61.5316772,1.11299264,0.55,0.0,-0.05,-69.35373,-0.9999695,0.006958246,0.0,0.0,0.0,0.0
6.66760826,DATA,1,0,0,0,0,0.0,0.0,1.5221771,1.658468,-0.308358669,18.64423,-66.4418,1.11210144,0.55,0.0,-0.05,-74.33685,-0.9999695,0.006958246,0.0,0.0,0.0,0.0
6.72390032,DATA,1,0,0,0,0,0.0,0.0,1.5408386,1.65841746,-0.223198041,18.6446571,-71.5043945,1.12349153,0.55,0.0,-0.05,-79.30194,-0.9999695,0.006958246,0.0,0.0,0.0,0.0
6.779628,DATA,1,0,0,0,0,0.0,0.0,1.55222178,1.65837049,-0.135050222,18.6646042,-76.56848,1.130069,0.55,0.0,-0.05,-84.3623657,-0.9999695,0.006958246,0.0,0.0,0.0,0.0
6.834669,DATA,1,0,0,0,0,0.0,0.0,1.55570853,1.65844417,-0.0472611263,18.6607113,-81.54071,1.12267935,0.55,0.0,-0.05,-89.37396,-0.9999695,0.007965326,0.0,0.0,0.0,0.0
6.890131,DATA,1,0,0,0,0,0.0,0.0,1.55168486,1.65835869,0.04032713,18.7119617,-86.52728,1.14039552,0.55,0.0,-0.05,-94.37033,-0.9999695,0.007965326,0.0,0.0,0.0,0.0
6.94537,DATA,1,0,0,0,0,0.0,0.0,1.53983843,1.65839112,0.1266004,18.73713,-91.5307,1.17380893,0.55,0.0,-0.05,-99.33948,-0.9998779,0.0127872825,0.0,0.0,0.0,0.0
