timestamp,eventType,mazeNumber,attemptNumber,collectedCoins,totalCoins,totalScore,mazeElapsedTime,totalGameElapsedTime,headPositionX,headPositionY,headPositionZ,headRotationX,headRotationY,headRotationZ,playerPositionX,playerPositionY,playerPositionZ,playerRotationY,rightThumbstickX,rightThumbstickY,rightTrigger,leftThumbstickX,leftThumbstickY,leftTrigger
4.12748337,DATA,1,0,0,0,0,0.0,0.0,0.5037234,1.47842228,-0.9231105,43.9364624,-15.574585,-8.840149,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.181486,DATA,1,0,0,0,0,0.0,0.0,0.5039961,1.47901607,-0.922387958,45.2637329,-14.2249451,-8.601776,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.239325,DATA,1,0,0,0,0,0.0,0.0,0.5038175,1.48005772,-0.9218738,46.8505363,-12.3168945,-8.17218,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.295015,DATA,1,0,0,0,0,0.0,0.0,0.5033968,1.48058116,-0.9215958,47.74281,-11.1634216,-8.060516,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.34986067,DATA,1,0,0,0,0,0.0,0.0,0.5032585,1.480301,-0.9209107,47.9790268,-11.0758972,-8.404144,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.40528536,DATA,1,0,0,0,0,0.0,0.0,0.5040611,1.47947776,-0.9208741,47.48749,-11.861145,-8.779266,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.46088743,DATA,1,0,0,0,0,0.0,0.0,0.506194949,1.47873783,-0.921032548,46.85141,-12.9755249,-8.885956,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.51646328,DATA,1,0,0,0,0,0.0,0.0,0.5074718,1.47834146,-0.921717763,46.29608,-13.2634888,-8.521027,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.57169867,DATA,1,0,0,0,0,0.0,0.0,0.508574545,1.47824419,-0.9224863,46.11312,-13.4100647,-8.310883,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.64134836,DATA,1,0,0,0,0,0.0,0.0,0.509052,1.478153,-0.923276,46.12859,-13.1153259,-8.169006,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.698375,DATA,1,0,0,0,0,0.0,0.0,0.50957936,1.47825122,-0.924029469,46.46901,-12.6317139,-8.018677,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.754237,DATA,1,0,0,0,0,0.0,0.0,0.510780334,1.47937322,-0.926367342,46.85926,-12.1739807,-7.858368,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.81005,DATA,1,0,0,0,0,0.0,0.0,0.5129379,1.48153484,-0.930975735,46.9755859,-11.7258606,-7.5892334,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.866778,DATA,1,0,0,0,0,0.0,0.0,0.515630364,1.48556376,-0.9385773,46.8945656,-10.9468994,-7.11935425,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.921005,DATA,1,0,0,0,0,0.0,0.0,0.5181885,1.48969817,-0.9487246,46.24685,-9.575623,-5.849518,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.97779226,DATA,1,0,0,0,0,0.0,0.0,0.520685554,1.49461913,-0.961290359,45.28328,-6.874634,-3.84405518,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0331707,DATA,1,0,0,0,0,0.0,0.0,0.5235941,1.50199878,-0.9734787,44.4885635,-5.09625244,-3.913391,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.090445,DATA,1,0,0,0,0,0.0,0.0,0.5271813,1.510547,-0.9857087,43.41918,-4.110199,-4.93005371,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.14564943,DATA,1,0,0,0,0,0.0,0.0,0.5312523,1.51858854,-0.9989447,41.37956,-3.20983887,-5.404663,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.20105934,DATA,1,0,0,0,0,0.0,0.0,0.535003364,1.52434981,-1.012734,38.0478668,-3.10534668,-5.238739,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25717354,DATA,1,0,0,0,0,0.0,0.0,0.5383076,1.52856052,-1.02552736,34.360054,-3.37237549,-4.37957764,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.312236,DATA,1,0,0,0,0,0.0,0.0,0.5405681,1.53152657,-1.03521574,31.5134544,-3.55252075,-3.57693481,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.36748171,DATA,1,0,0,0,0,0.0,0.0,0.5422127,1.535156,-1.0375098,31.2066669,-4.076477,-3.90792847,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.42350435,DATA,1,0,0,0,0,0.0,0.0,0.543721,1.53659606,-1.03802836,30.16677,-4.38116455,-4.27584839,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.47891569,DATA,1,0,0,0,0,0.0,0.0,0.5449894,1.53872359,-1.04125679,28.6280537,-4.58859253,-3.58865356,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.53468561,DATA,1,0,0,0,0,0.0,0.0,0.545561969,1.54118824,-1.04486287,27.1777439,-3.689148,-4.114563,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.589758,DATA,1,0,0,0,0,0.0,0.0,0.5460342,1.54432988,-1.04656041,25.608778,-3.250824,-4.820526,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.64554453,DATA,1,0,0,0,0,0.0,0.0,0.546593368,1.5478276,-1.04755652,23.3758049,-3.47546387,-4.08221436,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.70112276,DATA,1,0,0,0,0,0.0,0.0,0.5468074,1.55132627,-1.04913986,21.3615036,-3.59164429,-3.72073364,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.75697136,DATA,1,0,0,0,0,0.0,0.0,0.5475519,1.55376053,-1.0512073,19.8997021,-3.480011,-3.12307739,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.81284046,DATA,1,0,0,0,0,0.0,0.0,0.5486347,1.55480957,-1.05346179,18.897953,-3.34378052,-3.23117065,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.868263,DATA,1,0,0,0,0,0.0,0.0,0.5506505,1.55577838,-1.05628252,18.4769249,-3.02841187,-2.711029,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.924216,DATA,1,0,0,0,0,0.0,0.0,0.552338958,1.55617285,-1.058648,18.1750832,-2.75869751,-2.63577271,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.979495,DATA,1,0,0,0,0,0.0,0.0,0.554461062,1.5570662,-1.06060708,17.9017773,-2.64837646,-2.500061,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.03485346,DATA,1,0,0,0,0,0.0,0.0,0.55620563,1.55749476,-1.06233585,17.42313,-2.64126587,-2.4616394,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.08983135,DATA,1,0,0,0,0,0.0,0.0,0.5578347,1.55813658,-1.06383884,17.205637,-2.38998413,-2.628662,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.145721,DATA,1,0,0,0,0,0.0,0.0,0.5591508,1.5587914,-1.064919,16.89731,-2.180664,-2.61489868,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.201246,DATA,1,0,0,0,0,0.0,0.0,0.560202062,1.559089,-1.06596446,16.7285423,-2.020111,-2.66195679,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25703859,DATA,1,0,0,0,0,0.0,0.0,0.5607584,1.55894232,-1.06675816,17.0180988,-1.81616211,-2.577179,0.55,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.31192541,DATA,1,0,0,0,0,0.0,0.0,0.561086535,1.55207968,-0.979124069,17.2310886,-1.715332,-2.62789917,0.55,-0.00636690855,0.03823218,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.367298,DATA,1,0,0,0,0,0.0,0.0,0.561202168,1.548208,-0.817160249,17.5636024,-1.64804077,-2.348755,0.55,-0.01000005,0.200171262,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.42304134,DATA,1,0,0,0,0,0.0,0.0,0.561087549,1.54768109,-0.648806453,17.8753,-1.75543213,-2.362854,0.55,-0.01000005,0.368160635,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.47930956,DATA,1,0,0,0,0,0.0,0.0,0.560870349,1.54684567,-0.481054366,18.2999229,-1.89086914,-2.3885498,0.55,-0.01000005,0.535481,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.534244,DATA,1,0,0,0,0,0.0,0.0,0.560549,1.54575181,-0.397651285,18.6958485,-2.07354736,-2.56259155,0.55,-0.01000005,0.618510664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.58977461,DATA,1,0,0,0,0,0.0,0.0,0.560509443,1.5448792,-0.397498369,19.08245,-2.154419,-2.706665,0.55,-0.01000005,0.618510664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.645083,DATA,1,0,0,0,0,0.0,0.0,0.5604154,1.54418039,-0.3975042,19.382761,-2.23294067,-2.960846,0.55,-0.01000005,0.618510664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.701524,DATA,1,0,0,0,0,0.0,0.0,0.5605911,1.5436008,-0.3975693,19.6832943,-2.15301514,-2.91687,0.55,-0.01000005,0.618510664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75804234,DATA,1,0,0,0,0,0.0,0.0,0.560570955,1.54313016,-0.3974955,19.8871212,-2.08474731,-2.85012817,0.55,-0.01000005,0.618510664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.811081,DATA,1,0,0,0,0,0.0,0.0,0.5606659,1.54267359,-0.3973919,19.9361057,-2.02127075,-2.68899536,0.55,-0.01000005,0.618510664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.86778545,DATA,1,0,0,0,0,0.0,0.0,0.5608489,1.54259014,-0.397184849,20.0143166,-2.69845581,-2.68624878,0.55,-0.01000005,0.618510664,0.0,-0.9921262,0.12494278,0.0,0.0,0.0,0.0
6.922863,DATA,1,0,0,0,0,0.0,0.0,0.647883,1.54260993,-0.3923813,19.915741,-7.404236,-2.68847656,0.55,-0.01000005,0.618510664,-4.91772461,-0.9921262,0.12494278,0.0,0.0,0.0,0.0
6.978765,DATA,1,0,0,0,0,0.0,0.0,0.735785,1.54308653,-0.379791141,19.7937317,-11.9359741,-2.65267944,0.55,-0.01000005,0.618510664,-9.927063,-0.9922788,0.1236915,0.0,0.0,0.0,0.0
7.03373957,DATA,1,0,0,0,0,0.0,0.0,0.821961,1.5433836,-0.359878927,19.7692547,-16.25418,-2.592926,0.55,-0.01000005,0.618510664,-14.9047546,-0.9922788,0.1236915,0.0,0.0,0.0,0.0
7.08939362,DATA,1,0,0,0,0,0.0,0.0,0.906518757,1.543165,-0.3322861,19.83719,-20.9188843,-2.60562134,0.55,-0.01000005,0.618510664,-19.9199829,-0.9933775,0.11462754,0.0,0.0,0.0,0.0
7.14587,DATA,1,0,0,0,0,0.0,0.0,0.978498042,1.5428617,-0.3019192,19.9821129,-24.4645081,-2.580902,0.55,-0.01000005,0.618510664,-24.3460388,0.0,0.0,0.0,0.0,0.0,0.0
7.2004385,DATA,1,0,0,0,0,0.0,0.0,0.9780317,1.54232407,-0.301669419,20.2099056,-24.4950867,-2.60018921,0.55,-0.01000005,0.618510664,-24.3460388,0.0,0.0,0.0,0.0,0.0,0.0
7.25724,DATA,1,0,0,0,0,0.0,0.0,0.9775476,1.54184484,-0.3014471,20.415411,-24.5409546,-2.669464,0.55,-0.01000005,0.618510664,-24.3460388,0.0,0.0,0.0,0.0,0.0,0.0
7.311542,DATA,1,0,0,0,0,0.0,0.0,0.977049232,1.54176641,-0.301314682,20.41958,-24.644043,-2.6802063,0.55,-0.01000005,0.618510664,-24.3460388,0.0,0.0,0.0,0.0,0.0,0.0
7.36766434,DATA,1,0,0,0,0,0.0,0.0,0.942038953,1.54223716,-0.225113586,20.0011463,-24.6760559,-2.467163,0.515608549,-0.00999999,0.6945163,-24.3460388,0.0,0.0,1.0,0.0,0.0,0.0
7.42351341,DATA,1,0,0,0,0,0.0,0.0,0.8730413,1.54366946,-0.07387695,18.930584,-24.6607056,-2.28594971,0.447283834,-0.01000005,0.845515132,-24.3460388,0.0,0.0,1.0,0.0,0.0,0.0
7.47926235,DATA,1,0,0,0,0,0.0,0.0,0.803428948,1.54556239,0.07949919,17.5187,-24.40744,-1.8013,0.378007233,-0.00999999,0.9986176,-24.3460388,0.0,0.0,1.0,0.0,0.0,0.0
7.53708124,DATA,1,0,0,0,0,0.0,0.0,0.8240371,1.54674172,0.184077129,16.4965763,-28.653656,-1.48306274,0.3432463,-0.01000005,1.07543981,-27.848175,-0.9989013,0.0462050438,0.0,0.0,0.0,0.0
7.589416,DATA,1,0,0,0,0,0.0,0.0,0.8990571,1.5473125,0.22818476,16.3760185,-33.38275,-1.50817871,0.3432463,-0.01000005,1.07543981,-32.7935181,-0.991058052,-0.1332438,0.0,0.0,0.0,0.0
7.6447897,DATA,1,0,0,0,0,0.0,0.0,0.968937933,1.54727292,0.277602434,16.47355,-38.40265,-1.4196167,0.3432463,-0.01000005,1.07543981,-37.63852,-0.991058052,-0.1332438,0.0,0.0,0.0,0.0
7.701113,DATA,1,0,0,0,0,0.0,0.0,1.03614914,1.54668927,0.33465302,16.6928043,-43.7865,-1.460907,0.3432463,-0.01000005,1.07543981,-42.64856,-0.991058052,-0.1332438,0.0,0.0,0.0,0.0
7.75615454,DATA,1,0,0,0,0,0.0,0.0,1.09727013,1.54632068,0.396401763,16.9921589,-49.1812134,-1.62512207,0.3432463,-0.01000005,1.07543981,-47.5846558,-0.897793531,-0.0936918259,0.0,0.0,0.0,0.0
7.81184864,DATA,1,0,0,0,0,0.0,0.0,1.11954153,1.54623747,0.42134738,17.23881,-50.9612427,-1.64102173,0.3432463,-0.01000005,1.07543981,-49.5134277,0.0,0.0,0.0,0.0,0.0,0.0
7.86820745,DATA,1,0,0,0,0,0.0,0.0,1.12820053,1.546524,0.431135535,17.2993813,-53.2598877,-1.75320435,0.3432463,-0.01000005,1.07543981,-50.27365,-0.998413,-0.05633712,0.0,0.0,0.0,0.0
7.92307472,DATA,1,0,0,0,0,0.0,0.0,1.18129849,1.54731417,0.5014332,16.9255028,-58.81543,-1.61138916,0.3432463,-0.01000005,1.07543981,-55.2843,-0.9988403,-0.04739523,0.0,0.0,0.0,0.0
7.97881842,DATA,1,0,0,0,0,0.0,0.0,1.22840142,1.54830861,0.5767209,16.3939514,-64.30539,-1.54632568,0.3432463,-0.01000005,1.07543981,-60.3279724,-0.999359131,0.0349131823,0.0,0.0,0.0,0.0
8.0346,DATA,1,0,0,0,0,0.0,0.0,1.26903927,1.54906058,0.6563182,15.9515486,-69.69568,-1.47589111,0.3432463,-0.01000005,1.07543981,-65.39368,-0.9987487,0.0496841073,0.0,0.0,0.0,0.0
8.089636,DATA,1,0,0,0,0,0.0,0.0,1.30189419,1.54958749,0.737535954,15.5638685,-74.79468,-1.42468262,0.3432463,-0.01000005,1.07543981,-70.34241,-0.9953612,0.0957976,0.0,0.0,0.0,0.0
8.145557,DATA,1,0,0,0,0,0.0,0.0,1.32746458,1.54990387,0.820630968,15.3191738,-79.714386,-1.40710449,0.3432463,-0.01000005,1.07543981,-75.2343445,-0.9936827,0.112063944,0.0,0.0,0.0,0.0
8.201556,DATA,1,0,0,0,0,0.0,0.0,1.34584463,1.54998159,0.9074336,15.1036348,-84.686554,-1.43115234,0.3432463,-0.01000005,1.07543981,-80.22418,-0.992584,0.121158481,0.0,0.0,0.0,0.0
8.256949,DATA,1,0,0,0,0,0.0,0.0,1.35653436,1.55017233,0.995494843,14.9911108,-89.6464844,-1.49411011,0.3432463,-0.01000005,1.07543981,-85.20691,-0.992584,0.121158481,0.0,0.0,0.0,0.0
8.3118515,DATA,1,0,0,0,0,0.0,0.0,1.359341,1.55024171,1.08437717,14.8937893,-94.6383362,-1.64550781,0.3432463,-0.01000005,1.07543981,-90.19803,-0.992584,0.121158481,0.0,0.0,0.0,0.0
8.367156,DATA,1,0,0,0,0,0.0,0.0,1.35466373,1.5502882,1.17153311,14.8269644,-99.71597,-1.81491089,0.3432463,-0.01000005,1.07543981,-95.09912,-0.992584,0.121158481,0.0,0.0,0.0,0.0
8.423431,DATA,1,0,0,0,0,0.0,0.0,1.34223747,1.55046129,1.25956655,14.714179,-104.874268,-1.91577148,0.3432463,-0.01000005,1.07543981,-100.098083,-0.992584,0.121158481,0.0,0.0,0.0,0.0
8.479134,DATA,1,0,0,0,0,0.0,0.0,1.322498,1.55060458,1.34540367,14.6535664,-109.995468,-2.10394287,0.3432463,-0.01000005,1.07543981,-105.045471,-0.992584,0.121158481,0.0,0.0,0.0,0.0
8.534085,DATA,1,0,0,0,0,0.0,0.0,1.29537845,1.55059,1.429471,14.5336237,-115.0636,-2.30542,0.3432463,-0.01000005,1.07543981,-110.006882,-0.992584,0.121158481,0.0,0.0,0.0,0.0
8.589897,DATA,1,0,0,0,0,0.0,0.0,1.26047146,1.55078721,1.51223266,14.4296112,-120.241119,-2.40057373,0.3432463,-0.01000005,1.07543981,-115.057007,-0.992584,0.121158481,0.0,0.0,0.0,0.0
8.64555,DATA,1,0,0,0,0,0.0,0.0,1.22009933,1.550766,1.5887779,14.3420677,-125.379883,-2.48825073,0.3432463,-0.01000005,1.07543981,-119.926575,-0.9924009,0.122867525,0.0,0.0,0.0,0.0
8.701425,DATA,1,0,0,0,0,0.0,0.0,1.17239773,1.55046558,1.663095,14.3074293,-130.499374,-2.548462,0.3432463,-0.01000005,1.07543981,-124.891388,-0.991973639,0.126285613,0.0,0.0,0.0,0.0
8.756568,DATA,1,0,0,0,0,0.0,0.0,1.117528,1.55021358,1.73367167,14.3878241,-135.480667,-2.72341919,0.3432463,-0.01000005,1.07543981,-129.91217,-0.9908139,0.135166466,0.0,0.0,0.0,0.0
8.811627,DATA,1,0,0,0,0,0.0,0.0,1.0575068,1.55014873,1.79844916,14.4984579,-140.336487,-2.74258423,0.3432463,-0.01000005,1.07543981,-134.873444,-0.9891964,0.1463973,0.0,0.0,0.0,0.0
8.867105,DATA,1,0,0,0,0,0.0,0.0,0.939346731,1.550009,1.79649818,14.5771809,-145.182419,-2.821289,0.289106548,-0.01000005,1.01545,-139.731277,-0.983306348,0.181737721,1.0,0.0,0.0,0.0
